RollNo,Gender,Math_Marks,Science_Marks,Arts_Marks,Study_Hours_Per_Week,Recommended_Stream
3687,Female,65,48,100,33,Technical
5262,Male,44,80,71,29,Technical
2371,Male,66,47,49,9,Technical
1913,Male,60,98,54,22,Technical
2732,Female,40,54,57,4,Technical
5516,Male,53,43,86,27,Academic
5556,Male,56,88,79,4,Technical
2266,Female,66,89,59,23,Technical
5250,Male,51,82,38,27,Technical
5366,Female,34,41,26,28,Academic
3441,Female,71,61,49,18,Technical
447,Female,64,54,83,4,Technical
2325,Male,62,47,30,38,Technical
4317,Male,88,53,98,23,Technical
1093,Male,68,74,83,14,Technical
1355,Female,76,93,84,33,Technical
774,Male,55,36,94,22,Academic
1481,Male,35,78,62,20,Technical
1007,Female,37,99,42,37,Technical
1620,Female,70,96,73,19,Technical
129,Female,51,90,94,14,Technical
5501,Male,53,90,41,26,Technical
3011,Male,91,63,78,39,Technical
4341,Female,72,97,54,38,Technical
368,Female,89,75,41,20,Technical
4041,Female,76,55,25,11,Technical
1624,Male,88,83,96,27,Technical
5277,Male,93,52,49,36,Technical
4286,Female,86,86,79,39,Technical
1747,Male,84,77,73,33,Academic
3682,Female,73,39,100,23,Academic
807,Male,60,49,59,13,Technical
4704,Male,50,78,33,34,Technical
433,Male,32,65,63,20,Technical
1679,Male,69,95,88,25,Technical
4478,Female,62,52,57,30,Technical
4438,Female,88,47,77,13,Technical
4472,Female,89,78,33,11,Technical
1887,Female,96,97,99,24,Technical
1477,Male,100,51,85,25,Technical
2097,Female,78,83,32,13,Technical
2443,Male,85,69,62,6,Technical
5137,Female,95,62,75,8,Technical
4694,Female,37,38,80,21,Academic
2925,Male,85,60,92,28,Technical
2852,Female,32,54,91,20,Academic
4823,Male,63,83,97,27,Academic
5317,Male,66,47,79,27,Technical
1657,Female,54,100,62,40,Technical
2342,Male,31,68,82,22,Technical
3825,Male,87,76,86,12,Technical
5231,Female,54,55,62,12,Technical
1474,Male,51,82,73,16,Technical
2760,Female,30,56,47,22,Technical
5372,Male,30,62,56,7,Technical
5148,Female,56,59,69,14,Technical
515,Female,98,52,83,32,Technical
3185,Male,31,68,91,7,Academic
1868,Male,73,68,27,27,Technical
583,Male,66,65,67,4,Academic
4784,Male,91,47,50,40,Technical
4275,Female,39,92,46,11,Technical
3919,Female,62,51,37,34,Technical
647,Male,89,44,62,12,Technical
2540,Female,90,35,26,29,Technical
3666,Male,37,93,72,15,Technical
1102,Male,91,82,60,24,Technical
3678,Male,98,40,72,7,Technical
1023,Female,85,99,95,15,Technical
1869,Male,39,100,58,23,Technical
1667,Female,50,100,59,36,Technical
1721,Male,59,50,25,16,Technical
2617,Female,42,65,68,33,Technical
4532,Female,94,57,89,39,Technical
634,Female,95,97,83,19,Technical
1509,Female,68,70,95,13,Technical
3642,Female,48,51,25,13,Technical
1564,Female,31,78,45,17,Technical
1085,Female,37,68,81,5,Academic
1656,Male,59,65,49,28,Technical
907,Female,82,61,91,27,Technical
1069,Female,96,92,67,15,Technical
1487,Female,66,80,29,19,Technical
4055,Male,52,73,78,16,Technical
5484,Male,41,97,44,13,Academic
456,Female,76,93,89,16,Technical
5425,Male,47,51,35,15,Technical
2731,Female,55,68,33,38,Technical
3616,Female,40,66,65,10,Academic
3455,Male,81,37,43,15,Technical
4423,Female,32,96,70,22,Technical
440,Male,66,59,58,7,Academic
2579,Female,38,78,53,28,Technical
1801,Female,53,70,45,21,Technical
4271,Male,99,91,57,7,Technical
1437,Male,72,38,81,24,Technical
4561,Male,77,49,73,25,Technical
2136,Male,60,39,94,12,Academic
825,Female,84,82,76,20,Technical
4569,Female,69,56,87,20,Technical
3920,Male,36,56,31,38,Academic
1366,Male,71,96,82,35,Technical
2032,Female,88,68,40,33,Technical
3348,Male,84,50,47,13,Technical
3337,Male,54,51,69,39,Technical
2666,Male,46,81,100,32,Technical
3724,Female,52,87,25,18,Technical
3224,Male,90,87,42,30,Technical
4495,Male,91,61,90,31,Technical
2962,Female,97,37,92,12,Technical
4138,Female,46,40,60,33,Academic
2524,Male,34,55,57,26,Academic
2945,Female,38,74,77,36,Technical
3980,Male,48,70,76,15,Technical
4526,Male,41,50,35,10,Technical
3858,Male,90,41,61,35,Technical
640,Male,98,59,71,34,Technical
624,Female,94,42,66,12,Technical
5592,Female,48,91,63,26,Technical
3171,Female,35,44,69,30,Academic
159,Male,82,94,62,22,Technical
2830,Male,83,42,36,26,Technical
3974,Female,36,77,71,10,Technical
4520,Male,68,80,32,7,Technical
3189,Female,38,36,25,24,Academic
530,Male,55,67,75,25,Academic
3217,Female,69,61,77,30,Technical
1313,Male,54,42,83,23,Academic
1782,Male,42,41,26,19,Technical
5077,Male,86,62,72,36,Technical
3377,Female,76,97,99,12,Technical
708,Male,98,68,82,14,Technical
4567,Male,92,88,54,22,Technical
4471,Male,45,99,90,12,Technical
2812,Female,53,68,54,18,Technical
1079,Male,52,51,30,34,Technical
4043,Male,34,65,73,32,Technical
3688,Female,92,68,80,18,Technical
1360,Female,47,43,27,24,Technical
535,Male,35,68,80,5,Technical
3808,Male,43,45,85,19,Academic
1728,Female,44,35,60,27,Academic
1776,Male,55,43,67,14,Technical
4172,Male,92,96,67,32,Technical
4610,Female,70,93,63,30,Technical
4148,Female,46,86,31,25,Technical
3612,Male,48,44,53,31,Technical
4020,Female,45,47,63,22,Academic
1560,Female,63,54,69,34,Technical
3578,Female,63,84,41,4,Academic
2034,Male,65,50,94,5,Technical
3548,Female,47,35,54,10,Academic
4691,Female,82,59,62,26,Technical
4671,Male,96,56,83,6,Technical
1601,Female,59,85,28,39,Technical
1659,Female,48,61,78,11,Technical
1399,Female,58,95,72,34,Technical
4902,Male,100,60,93,18,Technical
2754,Male,76,92,49,26,Technical
4011,Male,47,79,39,12,Technical
2075,Male,85,72,70,17,Technical
1414,Female,61,55,26,11,Technical
1024,Female,33,60,84,38,Technical
3025,Male,81,88,72,5,Technical
1318,Female,89,92,52,7,Technical
753,Female,79,55,47,36,Technical
5328,Female,56,80,59,37,Technical
125,Female,66,97,66,39,Technical
5568,Female,38,80,62,5,Technical
3148,Male,88,98,68,31,Technical
5081,Male,88,45,59,6,Technical
4877,Male,47,67,53,31,Technical
964,Male,38,49,82,18,Technical
4451,Female,77,68,39,28,Technical
4559,Male,62,78,71,37,Technical
980,Male,68,63,38,34,Academic
4459,Female,42,50,29,28,Technical
3251,Female,45,62,57,5,Technical
5549,Female,45,68,88,7,Technical
1334,Male,47,94,84,37,Technical
3116,Male,33,100,31,9,Technical
3752,Male,62,68,35,26,Technical
3008,Male,80,68,54,26,Technical
5285,Female,82,57,39,15,Technical
5313,Male,31,43,78,26,Academic
1502,Male,57,100,97,19,Technical
2054,Female,71,97,56,25,Technical
1086,Male,67,67,70,17,Technical
1375,Male,50,43,59,13,Technical
2697,Male,47,49,41,16,Technical
2895,Male,36,57,30,13,Technical
580,Female,40,84,62,16,Technical
4033,Female,100,69,56,22,Technical
3232,Female,60,66,25,14,Technical
1283,Female,42,65,99,33,Academic
2952,Male,51,48,62,28,Technical
546,Female,99,59,87,19,Technical
1544,Male,88,48,56,27,Technical
1675,Male,37,63,85,12,Academic
4528,Male,67,63,83,17,Technical
3347,Male,78,85,28,21,Technical
1719,Female,80,74,30,15,Technical
1759,Male,65,60,51,32,Technical
207,Male,78,86,98,15,Technical
1358,Male,100,100,84,7,Technical
1773,Female,32,79,95,30,Technical
1633,Female,33,41,56,28,Academic
689,Male,79,74,87,10,Technical
5046,Female,46,40,62,13,Academic
2899,Female,55,98,55,13,Technical
719,Female,46,37,37,37,Technical
3889,Male,69,74,74,23,Technical
2229,Female,46,36,62,19,Technical
5459,Female,97,70,26,7,Technical
2739,Female,56,100,85,33,Technical
2184,Female,62,35,63,32,Academic
164,Male,44,37,32,27,Technical
5082,Female,63,88,100,22,Technical
1772,Female,66,40,95,23,Academic
2796,Female,73,43,44,5,Technical
1254,Female,84,62,46,18,Technical
5471,Male,45,71,59,16,Technical
3369,Male,47,54,69,11,Academic
760,Female,49,99,88,25,Technical
938,Male,62,98,88,39,Technical
4154,Female,77,52,46,29,Technical
970,Female,96,98,83,9,Academic
3615,Female,72,68,29,6,Technical
5321,Male,35,42,36,18,Academic
3295,Male,74,85,94,10,Technical
2740,Female,64,91,49,16,Technical
4425,Female,45,69,85,11,Technical
2178,Male,38,37,69,10,Academic
848,Female,66,54,76,18,Academic
1459,Male,47,42,46,40,Academic
5247,Female,81,78,47,12,Technical
1296,Female,46,65,58,40,Technical
4247,Female,67,88,60,22,Technical
1517,Male,90,64,79,5,Technical
2494,Male,61,48,62,16,Technical
2728,Female,33,37,75,36,Academic
2691,Female,72,78,49,11,Technical
3147,Male,60,83,94,39,Technical
1941,Male,87,99,46,19,Technical
1892,Female,38,89,27,26,Technical
614,Female,96,98,94,20,Technical
2188,Female,60,93,68,16,Technical
309,Male,45,94,53,32,Technical
1187,Female,84,68,48,38,Technical
4623,Female,47,73,25,4,Technical
3204,Male,47,56,66,19,Technical
3144,Male,86,100,53,35,Technical
3589,Male,82,49,85,4,Technical
1943,Male,72,90,99,21,Technical
3445,Male,97,76,42,36,Technical
462,Male,72,55,36,5,Technical
236,Female,93,63,75,5,Technical
4064,Female,99,96,60,10,Technical
2475,Female,31,49,84,36,Academic
4736,Female,42,42,100,34,Academic
3162,Male,85,98,90,30,Technical
2403,Female,37,42,50,24,Academic
3487,Male,50,45,86,11,Academic
1349,Male,96,83,52,16,Technical
3265,Male,59,75,41,9,Technical
187,Female,64,97,92,9,Technical
3725,Male,64,82,96,23,Technical
3451,Male,59,87,60,6,Technical
1745,Male,86,68,51,7,Technical
4312,Female,53,99,62,17,Technical
722,Female,66,57,29,36,Technical
2844,Male,70,82,67,25,Technical
4076,Male,94,83,53,32,Technical
3113,Male,88,53,64,24,Technical
1940,Male,99,96,59,33,Technical
413,Male,74,55,70,29,Technical
1206,Male,91,89,57,32,Technical
2613,Male,100,55,62,17,Technical
1617,Female,45,95,52,18,Technical
2831,Female,98,63,40,32,Technical
819,Male,57,68,70,30,Technical
558,Male,79,54,67,5,Technical
3118,Male,85,87,43,12,Technical
4654,Female,50,39,90,7,Academic
909,Male,54,82,25,17,Technical
1960,Male,78,41,85,29,Academic
3355,Male,64,36,38,28,Technical
4379,Male,69,94,79,4,Technical
1496,Female,65,80,27,9,Technical
4022,Male,95,89,32,19,Technical
2142,Male,51,44,81,6,Academic
1520,Female,63,73,36,26,Technical
3417,Male,86,97,81,26,Technical
3557,Male,67,65,99,27,Technical
402,Female,35,76,88,37,Academic
2568,Male,80,78,72,34,Technical
809,Male,66,89,48,27,Technical
1154,Female,61,77,78,19,Technical
1466,Male,39,47,52,30,Academic
3434,Male,44,82,63,17,Technical
4099,Female,34,97,83,34,Technical
5308,Male,52,91,43,13,Technical
1651,Female,83,37,72,26,Technical
4637,Male,79,96,62,22,Technical
3467,Male,44,68,68,37,Technical
757,Male,70,85,81,4,Technical
4629,Male,38,62,51,39,Technical
1108,Male,85,73,60,16,Technical
2863,Female,77,88,28,38,Technical
5282,Male,37,74,32,29,Technical
3514,Female,38,71,97,31,Academic
322,Female,68,37,77,37,Technical
516,Female,78,86,86,22,Technical
3327,Male,82,51,69,18,Technical
5168,Male,81,81,71,17,Technical
849,Female,33,68,90,31,Academic
2550,Male,67,88,73,6,Technical
2029,Female,30,56,85,4,Academic
404,Female,58,68,87,38,Technical
3500,Female,63,99,39,39,Technical
2834,Female,61,94,89,39,Technical
417,Male,86,95,38,10,Technical
2079,Female,35,68,42,13,Technical
3686,Male,96,43,62,28,Technical
5160,Male,47,69,43,26,Technical
4684,Female,52,73,82,27,Technical
959,Female,98,74,70,38,Technical
1153,Male,92,55,60,16,Technical
5547,Male,68,52,25,38,Technical
1323,Male,40,90,27,7,Technical
1109,Male,99,96,80,9,Technical
4514,Female,49,60,51,25,Technical
1003,Male,94,87,28,5,Technical
3419,Female,49,39,27,13,Technical
3272,Male,74,49,87,25,Technical
764,Male,82,68,75,23,Technical
1420,Male,85,97,61,27,Technical
5001,Female,85,45,30,22,Technical
5052,Male,76,39,75,19,Technical
4636,Female,34,70,62,25,Technical
1542,Male,37,58,27,29,Technical
3084,Male,63,68,90,23,Academic
4551,Male,86,89,85,16,Technical
3620,Male,83,70,51,8,Technical
2370,Female,33,71,89,39,Academic
1353,Male,39,84,89,8,Technical
4948,Male,57,82,35,25,Technical
3742,Female,34,35,78,33,Academic
1250,Female,81,96,92,8,Technical
1347,Male,60,37,62,6,Academic
5118,Male,34,81,73,20,Technical
1705,Male,91,35,66,4,Technical
1146,Female,39,79,68,15,Technical
4613,Male,87,44,72,16,Technical
4777,Female,35,77,69,22,Technical
4825,Male,48,67,85,29,Technical
471,Male,55,48,81,10,Technical
3645,Female,66,92,60,31,Technical
1964,Female,47,38,87,22,Academic
3446,Female,82,93,61,20,Technical
5578,Female,100,64,47,18,Technical
4274,Female,77,94,51,33,Technical
1968,Male,32,35,25,15,Technical
224,Female,84,70,73,35,Technical
1321,Female,87,42,80,19,Technical
5396,Male,40,94,47,18,Technical
2929,Male,78,47,69,15,Technical
661,Female,49,99,27,22,Technical
885,Male,52,72,39,24,Technical
842,Male,77,90,49,24,Technical
1924,Female,64,97,62,16,Technical
2709,Female,84,87,92,40,Technical
3078,Female,47,68,88,22,Technical
3267,Female,40,43,45,34,Technical
5412,Female,85,47,94,31,Technical
5079,Male,33,76,44,20,Technical
2570,Female,79,49,37,32,Technical
2148,Female,33,44,76,6,Academic
935,Male,97,100,26,40,Technical
2634,Male,89,43,54,26,Academic
4079,Male,91,68,87,14,Technical
5454,Female,98,69,86,12,Technical
585,Female,66,62,75,21,Academic
2286,Male,81,61,41,16,Technical
5405,Male,73,59,44,29,Technical
312,Female,94,100,59,35,Technical
4231,Male,42,95,97,9,Technical
1917,Male,87,79,83,12,Technical
5438,Female,87,44,85,16,Technical
5469,Female,57,91,77,33,Technical
4874,Female,48,52,26,26,Technical
3728,Female,34,62,92,28,Academic
4276,Female,65,37,71,21,Technical
1711,Female,32,43,85,34,Academic
4273,Male,91,94,68,9,Technical
3284,Male,48,70,59,27,Technical
3627,Female,73,62,29,16,Technical
393,Female,78,65,91,32,Technical
3820,Male,42,57,25,26,Technical
452,Female,70,43,38,31,Technical
709,Male,89,70,59,23,Technical
2444,Male,34,77,62,31,Technical
5432,Male,79,53,82,13,Technical
3301,Female,82,53,43,14,Technical
2321,Female,33,42,72,31,Academic
2372,Male,66,77,77,40,Technical
2572,Female,95,92,38,17,Technical
2479,Male,88,40,31,32,Technical
5406,Female,42,95,51,20,Technical
5114,Male,68,63,29,18,Technical
2519,Male,72,57,78,38,Technical
4981,Male,57,97,66,6,Technical
4573,Male,96,86,33,35,Technical
1492,Male,70,53,66,37,Technical
5411,Male,82,37,46,28,Technical
2721,Female,70,56,88,33,Technical
5027,Male,90,78,85,10,Technical
2306,Female,89,66,100,16,Technical
2077,Male,41,44,42,13,Technical
3579,Male,54,80,89,22,Technical
4630,Male,97,94,50,29,Technical
759,Female,56,40,52,36,Technical
1326,Female,68,91,95,28,Technical
113,Male,54,96,91,8,Technical
3052,Female,80,72,100,5,Technical
4916,Female,43,63,90,21,Academic
1132,Female,100,40,50,25,Technical
4120,Female,31,65,53,5,Technical
4343,Female,85,99,80,34,Technical
3684,Female,57,51,40,40,Technical
3064,Female,39,92,46,33,Technical
371,Female,31,63,61,38,Technical
4918,Female,37,98,33,27,Technical
1867,Female,46,42,61,28,Technical
247,Female,55,52,36,28,Technical
1302,Male,66,58,80,4,Technical
1783,Female,57,51,75,39,Academic
4350,Female,86,81,92,32,Technical
3049,Male,35,70,75,15,Technical
675,Female,77,95,52,12,Technical
2493,Male,66,86,43,12,Technical
2916,Female,97,40,95,6,Technical
3896,Female,91,42,61,40,Technical
2944,Female,89,56,55,28,Technical
3104,Female,94,76,57,22,Technical
4094,Male,88,35,49,18,Technical
5110,Male,72,85,50,9,Technical
1088,Male,82,93,87,37,Technical
1734,Female,58,61,54,39,Technical
2313,Male,33,60,51,16,Technical
1197,Male,97,44,38,10,Technical
4307,Female,40,65,45,36,Technical
2649,Male,98,43,99,40,Technical
2410,Male,34,65,60,36,Technical
2314,Female,63,68,91,32,Technical
5407,Male,41,72,84,34,Technical
3809,Male,92,65,42,26,Technical
4782,Male,92,98,80,29,Technical
387,Male,34,71,71,16,Technical
1704,Male,42,77,38,20,Technical
4059,Male,99,82,99,30,Technical
4166,Male,42,70,37,25,Technical
2530,Female,38,97,78,20,Technical
1938,Male,85,91,66,38,Technical
277,Female,81,84,97,5,Academic
5176,Female,86,72,78,23,Technical
2553,Female,84,61,93,12,Technical
5175,Female,52,64,86,6,Academic
450,Female,31,85,79,11,Technical
2256,Male,72,55,72,40,Technical
4872,Female,33,35,55,39,Academic
4038,Male,42,75,70,34,Technical
4605,Male,39,57,67,36,Technical
3427,Female,55,36,100,14,Academic
1376,Female,97,63,73,27,Technical
2650,Male,60,78,58,24,Technical
4000,Female,83,73,87,13,Technical
570,Female,64,40,50,28,Academic
4521,Male,31,66,45,8,Technical
4881,Male,94,87,54,18,Technical
5256,Male,37,50,36,40,Technical
536,Female,75,86,60,40,Technical
1639,Male,74,86,32,38,Technical
588,Male,31,35,80,20,Academic
4236,Male,47,88,71,32,Technical
1405,Female,57,61,37,7,Technical
4363,Male,78,43,28,22,Technical
1222,Female,100,48,59,26,Technical
2542,Female,79,77,70,23,Technical
2434,Female,67,49,90,35,Technical
4308,Female,30,35,62,18,Academic
3542,Female,44,62,49,22,Technical
927,Male,77,60,39,8,Technical
2591,Male,42,35,80,27,Academic
1643,Female,70,48,76,11,Technical
3522,Female,52,69,64,31,Technical
4811,Male,38,96,41,23,Technical
5129,Female,84,50,33,29,Technical
695,Female,38,49,41,28,Technical
2334,Male,94,91,97,35,Technical
268,Male,65,99,53,29,Technical
3541,Male,58,47,26,40,Technical
4553,Female,63,98,59,33,Technical
5323,Male,74,87,98,25,Technical
5014,Male,52,70,41,14,Technical
2246,Female,90,68,64,39,Technical
2477,Male,72,61,93,10,Technical
2351,Male,68,61,26,15,Technical
4507,Female,77,80,62,18,Technical
2437,Male,81,92,34,26,Technical
3793,Female,42,42,79,11,Academic
1397,Male,64,71,26,24,Technical
1630,Female,66,69,83,14,Technical
1816,Female,91,76,61,15,Technical
3960,Female,99,44,53,33,Technical
3180,Female,98,72,50,29,Technical
3376,Female,51,42,92,6,Academic
1058,Female,66,49,32,32,Technical
3515,Female,46,50,70,15,Academic
2047,Female,76,87,92,28,Technical
1825,Female,52,79,100,11,Technical
2892,Male,39,52,42,18,Technical
2300,Female,100,72,59,37,Technical
3494,Male,32,64,81,4,Academic
5209,Female,93,81,28,29,Technical
2917,Male,34,86,65,24,Technical
1980,Female,70,88,75,34,Technical
983,Male,75,51,47,10,Technical
478,Male,87,41,52,26,Academic
698,Male,44,87,64,15,Technical
2564,Female,43,40,60,6,Academic
2182,Male,79,69,81,12,Technical
1224,Female,95,43,46,10,Technical
5570,Male,66,42,79,27,Technical
547,Female,51,78,92,11,Technical
2315,Female,98,85,69,27,Technical
486,Female,73,95,83,31,Technical
176,Female,58,67,62,5,Technical
3972,Male,67,85,86,40,Academic
5536,Male,54,93,68,28,Technical
5545,Male,72,82,87,32,Technical
3356,Male,45,99,52,39,Technical
2294,Female,57,48,92,35,Academic
2500,Female,60,85,61,12,Technical
1767,Male,100,52,49,39,Technical
2249,Male,62,38,44,26,Technical
3870,Male,35,87,78,33,Technical
1770,Female,59,37,59,20,Technical
4028,Female,58,54,31,9,Technical
408,Male,73,43,46,12,Technical
4696,Female,39,49,35,6,Academic
1328,Male,40,36,42,8,Academic
1299,Female,86,97,75,22,Technical
1548,Female,59,100,38,27,Technical
4939,Male,68,80,76,32,Technical
1267,Male,84,87,33,12,Technical
2509,Female,96,77,59,31,Technical
208,Female,99,79,89,24,Technical
2918,Male,66,49,74,11,Technical
317,Male,39,89,28,14,Technical
4496,Female,89,90,87,32,Technical
3073,Female,61,95,48,25,Technical
3676,Male,65,94,99,20,Technical
5408,Male,38,66,32,22,Technical
5560,Female,47,35,64,18,Academic
1735,Female,91,46,46,22,Technical
3921,Male,37,79,56,18,Academic
4003,Female,63,83,89,32,Technical
2811,Female,100,56,34,33,Technical
3648,Male,31,68,71,8,Technical
1500,Female,65,42,26,12,Technical
3464,Male,44,36,100,17,Academic
1432,Female,74,82,47,15,Technical
5244,Female,45,73,49,7,Technical
2045,Female,66,98,51,29,Technical
5146,Female,84,75,26,8,Technical
156,Female,66,52,95,27,Academic
1769,Male,44,46,62,26,Academic
1418,Female,55,59,34,20,Technical
3817,Male,88,62,98,29,Technical
1687,Female,77,49,43,9,Technical
3278,Female,93,100,96,31,Technical
4508,Male,64,48,27,30,Technical
2563,Female,57,83,75,10,Technical
4659,Female,61,81,55,31,Technical
5520,Male,57,43,56,19,Technical
4261,Female,55,39,58,37,Technical
4062,Male,71,92,62,38,Technical
1606,Male,51,80,78,16,Technical
4741,Female,80,92,62,22,Technical
1363,Male,55,78,94,7,Technical
214,Female,34,85,51,10,Technical
5173,Male,52,78,90,22,Technical
3193,Male,30,47,41,8,Academic
2291,Male,81,99,57,6,Technical
4323,Female,66,96,82,34,Technical
2427,Female,45,66,92,14,Technical
5526,Female,67,44,83,18,Technical
386,Male,41,99,33,31,Technical
5076,Male,77,77,66,25,Technical
4882,Male,31,78,39,6,Technical
461,Male,85,48,74,14,Technical
5006,Male,57,79,80,33,Technical
557,Male,100,65,82,38,Technical
1277,Female,37,87,42,39,Technical
643,Male,62,84,75,36,Technical
3683,Male,93,88,59,21,Technical
5531,Female,72,40,69,8,Technical
3781,Female,66,41,84,40,Academic
1417,Female,61,63,55,22,Technical
4689,Female,58,54,44,32,Technical
3875,Female,35,84,56,29,Technical
464,Female,59,37,57,25,Academic
3664,Male,31,92,72,25,Academic
2583,Female,71,61,27,15,Technical
2368,Female,56,56,59,6,Technical
854,Male,47,51,67,34,Technical
4738,Male,79,95,50,14,Technical
3649,Male,60,91,53,18,Technical
1379,Male,49,54,36,20,Technical
316,Male,42,46,36,36,Technical
1697,Male,43,59,41,20,Technical
4961,Female,96,48,69,16,Technical
3745,Female,63,52,69,27,Technical
2873,Female,35,79,64,26,Technical
769,Male,84,40,92,17,Technical
4139,Female,89,89,34,30,Technical
839,Female,39,35,90,19,Technical
5224,Female,73,49,80,11,Technical
4103,Female,81,73,79,26,Technical
5402,Male,90,80,62,37,Technical
3631,Male,31,94,44,32,Technical
5297,Female,52,78,46,35,Technical
3231,Female,62,45,46,40,Technical
4951,Male,87,51,43,31,Technical
4217,Female,54,97,84,22,Technical
788,Male,54,50,92,32,Academic
2884,Female,63,74,43,27,Technical
1746,Female,34,66,27,22,Technical
5300,Male,76,86,60,23,Technical
3526,Female,51,64,89,6,Technical
3300,Male,66,98,96,23,Technical
2414,Female,94,91,55,20,Technical
623,Female,50,39,88,37,Academic
4491,Male,52,57,69,38,Technical
2987,Male,97,51,61,26,Technical
5336,Male,54,90,86,17,Technical
1543,Female,50,74,62,13,Technical
1259,Female,54,69,84,18,Technical
4937,Male,42,89,77,32,Technical
3410,Male,40,88,30,17,Technical
3318,Male,99,92,33,32,Technical
4321,Male,47,45,58,22,Technical
4781,Male,32,42,38,19,Academic
2293,Female,78,62,50,8,Technical
3041,Male,94,64,95,36,Technical
3019,Male,80,39,74,16,Technical
3018,Male,88,100,51,22,Technical
3466,Female,71,53,85,27,Technical
170,Female,83,53,53,34,Technical
293,Female,94,57,60,35,Academic
1494,Female,87,69,32,21,Technical
4428,Female,100,65,58,9,Technical
3090,Female,41,76,40,14,Technical
5102,Male,98,98,50,33,Technical
1271,Female,85,38,79,13,Technical
2262,Female,89,64,62,32,Technical
2194,Female,78,38,53,11,Technical
4821,Male,49,58,25,40,Technical
1262,Male,33,97,62,32,Technical
4141,Female,94,67,36,14,Technical
2487,Male,59,35,83,31,Academic
297,Female,84,97,69,4,Technical
5145,Female,33,46,39,31,Academic
5105,Female,67,55,46,26,Technical
2505,Female,96,86,45,20,Technical
4778,Female,45,55,87,36,Academic
542,Female,46,89,81,29,Technical
3943,Male,42,58,56,26,Technical
575,Female,93,87,35,26,Technical
1016,Male,40,38,94,34,Academic
4986,Female,65,39,38,35,Technical
946,Male,35,66,54,10,Technical
4115,Female,98,36,67,13,Technical
5439,Male,70,68,62,31,Technical
2390,Male,97,66,82,40,Technical
3694,Female,59,45,42,8,Technical
1469,Male,38,91,35,10,Technical
3747,Male,100,66,72,19,Technical
2803,Male,36,49,54,30,Academic
2287,Female,39,68,68,22,Technical
4012,Male,52,79,77,32,Technical
3222,Female,66,49,83,27,Technical
3024,Male,80,72,88,32,Technical
5281,Male,94,62,35,20,Technical
1015,Female,78,92,71,7,Technical
954,Female,56,80,96,23,Technical
4826,Male,100,75,37,35,Technical
3804,Female,100,68,67,35,Technical
1779,Male,52,96,30,27,Technical
2320,Female,30,68,62,7,Academic
4339,Female,31,82,62,40,Technical
2833,Male,37,92,25,14,Academic
458,Female,98,75,84,6,Technical
3790,Male,39,98,92,40,Technical
4813,Male,70,66,88,18,Technical
1113,Female,38,63,47,37,Technical
4404,Female,77,99,70,40,Technical
2116,Male,94,69,85,11,Technical
3864,Male,66,93,30,28,Technical
5238,Male,82,40,29,19,Technical
4221,Male,52,63,68,39,Technical
3219,Female,99,66,69,22,Technical
2170,Male,72,56,32,24,Technical
5497,Male,50,77,54,10,Technical
2904,Female,64,47,47,19,Technical
3279,Female,54,68,95,29,Technical
4397,Male,100,91,100,22,Technical
4702,Female,95,47,52,39,Technical
3402,Female,35,98,38,28,Technical
4133,Male,63,51,43,18,Technical
1067,Female,100,49,25,21,Technical
815,Male,79,65,84,11,Technical
1835,Male,76,58,79,17,Technical
1468,Female,71,54,96,26,Technical
5594,Male,36,84,36,40,Technical
2724,Female,46,40,47,8,Technical
1290,Female,77,96,94,32,Technical
1442,Male,98,81,87,31,Technical
883,Male,57,43,49,29,Technical
740,Female,63,37,36,32,Technical
2056,Female,59,53,66,18,Technical
5154,Male,89,43,41,8,Technical
1182,Male,66,63,67,11,Technical
4174,Female,39,72,59,25,Technical
3510,Male,88,79,62,24,Technical
3556,Female,62,40,37,23,Technical
3833,Male,85,68,28,38,Technical
4812,Female,41,77,49,9,Technical
3093,Female,55,76,67,33,Technical
2876,Male,50,37,60,21,Academic
3375,Female,88,35,67,8,Technical
3340,Female,75,98,70,9,Technical
2428,Male,67,56,60,27,Technical
384,Male,36,83,40,15,Technical
2360,Male,97,58,57,36,Technical
355,Male,82,85,44,16,Technical
2271,Female,43,60,98,8,Academic
2103,Female,86,99,80,25,Academic
5199,Male,31,83,57,9,Technical
5319,Male,56,86,96,7,Technical
1053,Male,62,100,81,35,Technical
5016,Female,70,45,87,29,Technical
3014,Male,92,95,52,21,Technical
1890,Female,85,78,85,38,Technical
2856,Male,59,90,45,40,Technical
485,Female,75,84,83,25,Technical
4383,Male,41,42,88,38,Technical
1203,Female,63,38,40,19,Technical
3015,Male,85,80,88,37,Technical
1582,Female,49,68,55,4,Technical
2129,Male,61,85,97,9,Technical
3010,Male,35,51,94,4,Academic
1286,Female,56,68,37,13,Technical
1310,Female,35,50,25,6,Technical
4485,Female,33,86,64,14,Academic
4571,Female,76,47,59,22,Technical
4656,Female,77,95,72,22,Technical
278,Male,54,93,52,32,Technical
4119,Male,91,88,39,28,Technical
4160,Female,60,68,43,34,Academic
4081,Female,48,66,89,26,Technical
5260,Male,80,91,38,19,Technical
5450,Female,69,91,75,24,Technical
1751,Male,77,52,55,25,Technical
5554,Female,56,92,96,31,Technical
2455,Male,74,85,47,29,Technical
4724,Female,33,64,35,18,Technical
3661,Male,49,44,83,5,Academic
4943,Male,90,55,92,15,Technical
3516,Male,94,80,66,14,Technical
